WeatherDelay,AWND,PCRP,SNOW,AVGT,CMPND
0,7,0,0,27.7,0
0,2.2,0,0,20,0
0,4.3,0,0,21.8,0
0,3.5,0,0,23.8,0
0,5.2,0,0,19.4,0
0,4.6,0,0,29.1,0
0,5.5,0,0,30.9,0
0,2.7,0,0,22.4,0
0,4.5,0,0,6.6,0
46,5.7,40.6,0,20.2,4674.684
0,3.8,0,0,25.6,0
51,5.1,0.8,0,29.8,121.584
0,3.4,0,0,5.8,0
0,4.7,0,0,23.2,0
0,4.3,0,0,22.3,0
30,5.1,0.8,0,29.8,121.584
0,4.8,0,0,17.6,0
0,4.4,0,0,32.7,0
0,3.2,0,0,3.5,0
0,2.3,0,0,-0.1,0
0,6.8,0,0,16.4,0
0,4.3,2.5,0,14.1,151.575
0,4.4,0,0,32.7,0
0,4.8,0,0,16.4,0
0,6.4,7.9,0,23.7,1198.272
1047,5.1,21.3,0,28.6,3106.818
0,4,0,0,1.9,0
0,5.4,0,0,29.2,0
0,5.5,0,0,28.2,0
0,4.1,12.7,0,22.2,1155.954
0,3.4,0,0,30,0
0,4.3,0,0,15.9,0
0,5,0,0,9.4,0
0,3.1,0,0,8.5,0
46,6.9,20.6,0,20.1,2857.014
0,7.6,0,0,-4.6,0
0,3.5,0,0,23,0
36,5.1,21.3,0,28.6,3106.818
0,7,0,0,27.7,0
0,4.7,0,0,20.5,0
0,2,0,0,21.9,0
0,3.4,0,0,19.1,0
0,3.8,3,0,24.7,281.58
0,6.8,0,0,18.5,0
0,5,14.5,0,16.4,1189
0,3.9,0,0,4.2,0
0,3.8,0,0,32.9,0
0,5.5,0,0,30.9,0
31,5.1,21.3,0,28.6,3106.818
0,5,2.8,0,26.7,373.8
0,7.2,0,0,10.7,0
0,9.6,0,0,16.1,0
0,5.9,0,0,31.3,0
0,4.2,0,0,29,0
0,3.3,0,0,4.2,0
0,5.6,0,0,13.4,0
43,4.2,29.5,0,25.4,3147.06
0,8,4.1,0,27.2,892.16
0,5.3,0,0,20.9,0
0,5.3,0,0,20.9,0
0,5,14.5,0,16.4,1189
0,3.8,0,0,24,0
0,5.6,0,0,22.6,0
37,6.5,81.3,0,28.3,14955.135
40,3.4,3,0,28,285.6
118,4.2,29.5,0,25.4,3147.06
57,4.2,29.5,0,25.4,3147.06
77,5.9,0,0,16.3,0
0,2.5,29.2,0,24.4,1781.2
0,4.6,0,0,29.1,0
0,4,0.3,0,15.3,18.36
0,3.7,0,0,4.3,0
0,5,0,0,9.4,0
78,10.3,10.7,0,21.8,2402.578
0,5.9,0,0,29.3,0
0,3.8,0,0,32.9,0
0,3.4,0,0,30,0
0,7,0,0,27.7,0
0,2.9,0,0,2.7,0
0,4.8,0,0,16.4,0
0,2.9,0,0,17.7,0
0,4,1.3,0,25.7,133.64
0,4.3,0,0,30.6,0
0,6.8,0,0,13.3,0
0,5.9,0,0,23.8,0
0,5.7,0,0,15.7,0
0,5.5,0,0,28.2,0
0,3.2,0,0,26.2,0
0,4.2,0,0,29,0
54,3,8.9,0,31.3,835.71
0,8.4,0,0,16,0
0,3.2,0,0,18.2,0
57,7.6,4.8,0,8.4,306.432
0,2.6,0,0,25,0
0,6.2,0,0,7.7,0
0,4.7,20.8,0,33.7,3294.512
59,2.9,3.6,0,25.7,268.308
153,4.6,1.8,0,25.3,209.484
0,6.6,0,0,19.4,0
0,5.3,0,0,28.4,0
0,2.9,0,0,30.3,0
0,5.9,14.7,0,21.7,1882.041
55,3,46.2,0,23.4,3243.24
0,2.8,0,0,2.9,0
0,4.7,0,0,20.5,0
0,4.6,0,0,29.1,0
0,5.4,4.8,0,21.2,549.504
0,2.2,1.3,0,8.2,23.452
0,4.2,0,0,14.4,0
0,3.8,3,0,24.7,281.58
0,3,17,0,23.9,1218.9
0,6.9,0,0,7.4,0
0,4.4,0,0,32.7,0
0,3.8,3,0,24.7,281.58
0,4.2,0,0,29,0
64,5.4,4.8,0,21.2,549.504
0,4.9,0,0,19.8,0
0,5.9,0,0,15.3,0
0,4.4,0,0,32.7,0
0,3.5,0,0,7.1,0
113,4.7,20.8,0,33.7,3294.512
0,4.3,0,0,30.6,0
0,3.4,0,0,19.1,0
0,5.3,15.2,0,16.5,1329.24
0,3.7,0,0,13.2,0
31,3,8.9,0,31.3,835.71
0,3.8,20.1,0,20.2,1542.876
0,5.1,0.8,0,29.8,121.584
0,3.8,0,0,23,0
0,2.9,0,0,17.7,0
0,2.9,0,0,17.7,0
0,2.7,0,0,15.1,0
0,2.6,1.5,0,19.1,74.49
0,4.2,0,0,14.4,0
190,3,46.2,0,23.4,3243.24
67,7.6,4.8,0,8.4,306.432
52,5.1,21.3,0,28.6,3106.818
0,5.2,0,0,31.7,0
0,5.2,0,0,24,0
143,4.2,29.5,0,25.4,3147.06
0,3,0.8,0,31.4,75.36
0,4.7,24.6,0,18.5,2138.97
0,4.8,0,0,16.4,0
0,2.2,0,0,12.7,0
0,5.9,0,0,16.3,0
0,4.5,0,0,6.6,0
0,3.5,0,0,23,0
0,2.7,0,0,22.4,0
0,5.9,14.7,0,21.7,1882.041
0,5.4,4.8,0,21.2,549.504
0,3.5,53.3,0,25.3,4719.715
0,6,0,0,31.4,0
0,5.3,0,0,20.9,0
0,8.4,0,0,16,0
0,2.7,0,0,16.5,0
31,5.1,21.3,0,28.6,3106.818
56,6.5,81.3,0,28.3,14955.135
0,3.8,0,0,13.3,0
0,7.2,0,0,21.4,0
0,4.6,0.8,0,25.4,93.472
0,4.6,0,0,9.9,0
80,10.3,10.7,0,21.8,2402.578
0,3.8,0,0,24,0
0,6.8,0,0,13.3,0
25,3,8.9,0,31.3,835.71
0,7.2,0,0,23.9,0
0,5.3,0,0,20.9,0
0,2.2,0,0,19.9,0
0,8.3,0,0,18.8,0
0,4,0,0,1.9,0
0,4.6,9.4,0,11.4,492.936
0,8.3,0,0,9.9,0
0,5.6,0,0,16.9,0
0,5.8,0,0,9.7,0
0,4.9,0,0,22.9,0
0,6.9,0,0,7.4,0
0,1.9,0,0,24.4,0
0,4.1,0,0,28.8,0
0,4.6,0,0,31.9,0
0,4.7,0,0,6.4,0
67,3,46.2,0,23.4,3243.24
0,3,0.8,0,31.4,75.36
0,2.6,1.5,0,19.1,74.49
0,6.3,0,0,19.4,0
0,6,0,0,31.4,0
0,2.6,1.5,0,19.1,74.49
0,8.2,0,0,4.7,0
0,7.9,0,0,10.2,0
0,2.2,1.3,0,8.2,23.452
0,2.7,30.7,0,18.1,1500.309
0,7.2,3.8,0,26.5,725.04
0,3.8,0,0,25.6,0
49,6.5,81.3,0,28.3,14955.135
0,3,0.8,0,31.4,75.36
0,3.3,0,0,21.1,0
0,6.8,0,0,16.4,0
0,5,14.5,0,16.4,1189
151,3,46.2,0,23.4,3243.24
0,2.4,3.6,0,9.8,84.672
0,3.9,0,0,31.4,0
0,6.9,0,0,7.4,0
0,2.9,0,0,11.1,0
0,3.2,0,0,21.1,0
0,5.1,0,0,15.2,0
104,7.2,3.8,0,26.5,725.04
0,2.1,2,0,27.4,115.08
0,4.1,0,0,16.9,0
0,4,0,0,17.8,0
0,3.8,0,0,22.2,0
104,2.9,3.6,0,25.7,268.308
0,5.9,0,0,16.3,0
0,5.5,0,0,30.9,0
0,3,0,0,28.4,0
0,3.9,1.5,0,11,64.35
0,4.5,0,0,16,0
0,3,0,0,28.4,0
50,4.6,1.8,0,25.3,209.484
0,2.5,0,0,16.8,0
0,7.2,0,0,16.2,0
0,7.9,0,0,27.1,0
0,4.8,0,0,12.6,0
106,5.1,21.3,0,28.6,3106.818
0,4,0,0,27.2,0
0,7.6,0,0,-4.6,0
0,5.3,0,0,20.9,0
0,8.4,0,0,6.9,0
0,7.2,0,0,16.2,0
225,4.2,29.5,0,25.4,3147.06
0,7.4,0,0,17.3,0
0,1.6,0,0,20.7,0
0,7.8,18.5,0,26.1,3766.23
0,4.7,0,0,23.2,0
0,5.5,0,0,30.9,0
0,3.3,19.8,0,6.7,437.778
0,3.8,0,0,9.4,0
49,3,46.2,0,23.4,3243.24
231,2.9,3.6,0,25.7,268.308
0,3.4,0,0,5.8,0
0,6.2,23.4,0,22.2,3220.776
0,7.6,0,0,9,0
0,3.8,20.1,0,20.2,1542.876
0,4.2,10.9,0,29.7,1359.666
0,4.8,0,0,17.6,0
0,3.7,0,0,8.7,0
45,3,0.8,0,31.4,75.36
0,6.9,0,0,7.4,0
0,5.1,0.8,0,29.8,121.584
0,5,0,0,20.3,0
0,3.2,0,0,26.2,0
0,3,0,0,26.9,0
0,3.8,0,0,32.9,0
0,3.3,0,0,4.2,0
65,5.1,21.3,0,28.6,3106.818
9,3.9,0,0,13.9,0
0,4.9,0,0,19.8,0
0,3.6,1,0,17.3,62.28
0,4.3,0,0,30.6,0
0,4.6,1.8,0,25.3,209.484
0,6.7,0,0,30.9,0
0,3.2,0.3,0,12.1,11.616
0,7,0,0,28.6,0
0,3.9,0,0,4.2,0
0,6.9,0,0,7.4,0
0,7.2,0,0,21.4,0
0,3,3.6,0,18.3,197.64
0,2.2,0,0,12.7,0
0,4.7,0,0,23.2,0
0,3.8,0,0,24,0
0,3.2,0,0,12.7,0
0,6.5,0,0,11.7,0
0,6.8,0,0,13.3,0
0,3.2,0,0,3.5,0
36,3.6,10.2,0,26.3,965.736
0,2.6,1.5,0,19.1,74.49
34,4.7,24.6,0,18.5,2138.97
0,6.8,0,0,21.1,0
0,2.5,0,0,16.8,0
0,2.2,0,0,12.7,0
0,5.4,4.8,0,21.2,549.504
54,6.9,20.6,0,20.1,2857.014
0,4,1.3,0,25.7,133.64
0,7.9,0,0,10.2,0
0,7.8,0,0,30.3,0
0,5.7,40.6,0,20.2,4674.684
0,5,0,0,11.5,0
75,3.5,53.3,0,25.3,4719.715
0,4.1,0,0,33.3,0
49,2.1,2,0,27.4,115.08
54,2.9,3.6,0,25.7,268.308
0,3.4,0,0,32.3,0
0,5.1,0.8,0,29.8,121.584
0,2.6,0,0,25,0
128,3.6,10.2,0,26.3,965.736
200,5.1,21.3,0,28.6,3106.818
0,7.6,0,0,-4.6,0
0,3,0.8,0,31.4,75.36
0,5.6,0,0,13.4,0
0,1.7,0,0,15.6,0
0,2.9,0,0,2.7,0
0,2.6,0,0,-3.8,0
0,3.4,0,0,19.1,0
0,2.4,3.6,0,9.8,84.672
0,8.8,1,0,19.4,170.72
0,3.8,0,0,24,0
0,4.6,0,0,7.3,0
0,5.1,0,0,15.2,0
31,5.3,9.7,0,28.7,1475.467
0,3.4,0,0,23.1,0
92,5.1,21.3,0,28.6,3106.818
39,3,46.2,0,23.4,3243.24
0,3.2,0,0,12.7,0
0,3.8,0,0,20.3,0
0,5.7,0,0,4.2,0
0,4.5,0,0,33.5,0
0,2.8,0,0,5.6,0
0,5.4,0,0,30.4,0
0,5.4,0,0,29.2,0
0,7,0,0,27.7,0
0,3.8,3,0,24.7,281.58
0,6.2,0,0,7.7,0
0,5.9,0,0,29.3,0
0,7.4,0,0,17.3,0
0,5.8,0,0,9.7,0
0,6.5,0,0,26.6,0
0,5.9,0,0,29.3,0
0,7.8,0,0,27.6,0
0,5.2,0,0,16.3,0
0,5.5,0,0,19.8,0
0,2.5,29.2,0,24.4,1781.2
100,4.6,1.8,0,25.3,209.484
0,6,0,0,21.7,0
0,5.7,0,0,15.7,0
0,5.1,21.3,0,28.6,3106.818
0,5.7,40.6,0,20.2,4674.684
0,4.5,0.5,0,17.6,39.6
0,2.3,0,0,29.6,0
105,3.5,53.3,0,25.3,4719.715
0,6.7,0,0,24.9,0
33,4.2,10.9,0,29.7,1359.666
0,2.8,0,0,20.1,0
0,4.6,0,0,10.2,0
94,4.2,10.9,0,29.7,1359.666
90,3.5,53.3,0,25.3,4719.715
0,3.8,0,0,25.6,0
39,7.6,4.8,0,8.4,306.432
0,5.3,9.7,0,28.7,1475.467
0,4,0,0,18.2,0
8,2.9,0,0,30.1,0
0,4.2,0,0,7.6,0
0,8.3,0,0,9.9,0
11,5.7,40.6,0,20.2,4674.684
0,5.4,0,0,10.6,0
0,4.3,4.6,0,20.1,397.578
0,2,0,0,21.9,0
0,3.2,0,0,12.7,0
0,7.2,0,0,21.4,0
0,4.8,2,0,15.6,149.76
0,3.6,0,0,30.7,0
0,3.8,0,0,13.3,0
90,8,4.1,0,27.2,892.16
0,3.4,0,0,19.1,0
0,2,0,0,21.9,0
30,8,4.1,0,27.2,892.16
0,10.3,10.7,0,21.8,2402.578
0,6,0,0,21.7,0
0,3.3,0,0,4.2,0
0,5.9,0,0,27.8,0
0,5.2,0,0,31.7,0
0,4.7,0,0,6.4,0
0,2,0,0,8.3,0
43,8,4.1,0,27.2,892.16
0,3.4,0,0,5.8,0
0,3.8,0,0,20.3,0
0,4.2,0,0,7.6,0
0,3.1,0,0,8.5,0
0,4,0.3,0,15.3,18.36
0,6.4,0,0,19.2,0
0,3.2,0,0,18.2,0
0,3.2,0,0,17.9,0
0,6,0,0,28.4,0
0,3.8,0,0,29.3,0
0,6.8,0,0,21.1,0
0,2.7,0,0,22.4,0
0,8.1,0,0,21.2,0
0,5.2,0,0,19.4,0
0,5,2.8,0,26.7,373.8
63,2.9,3.6,0,25.7,268.308
107,4.7,20.8,0,33.7,3294.512
0,8.4,0,0,31,0
177,2.5,29.2,0,24.4,1781.2
0,3.1,0,0,8.5,0
0,4.6,0,0,10.2,0
0,2.7,0,0,16.5,0
0,8.4,0,0,6.9,0
0,4.1,12.7,0,22.2,1155.954
206,4.2,10.9,0,29.7,1359.666
0,5.2,0,0,16.3,0
46,5.9,0,0,16.3,0
0,4.5,0,0,16.6,0
75,3.5,53.3,0,25.3,4719.715
0,7.8,0,0,30.3,0
0,3,8.9,0,31.3,835.71
0,4.2,29.5,0,25.4,3147.06
0,4.3,2.5,0,14.1,151.575
264,4.7,20.8,0,33.7,3294.512
142,4.7,24.6,0,18.5,2138.97
0,6.4,7.9,0,23.7,1198.272
32,5.7,40.6,0,20.2,4674.684
0,4.5,0,0,13.4,0
38,4.8,0,0,25,0
0,5.9,0,0,27.8,0
0,3.2,0,0,3.5,0
115,2.9,3.6,0,25.7,268.308
0,1.7,0,0,15.6,0
0,7.2,0,0,21.4,0
0,3.5,0,0,7.1,0
0,7,0,0,19.1,0
46,7.6,0,0,-4.6,0
63,4.7,20.8,0,33.7,3294.512
0,3.3,0,0,15.4,0
0,3.6,0,0,30.7,0
176,6.5,81.3,0,28.3,14955.135
0,5.6,0,0,22.6,0
0,5.4,0,0,29.2,0
0,4.2,29.5,0,25.4,3147.06
0,6,0,0,21.7,0
0,8,4.1,0,27.2,892.16
0,7.8,18.5,0,26.1,3766.23
0,2.9,0,0,30.3,0
0,5.3,0,0,16.2,0
0,4.6,0,0,9.2,0
39,5.7,40.6,0,20.2,4674.684
0,4.7,0,0,6.4,0
0,7,0,0,19.1,0
0,10.3,10.7,0,21.8,2402.578
0,3.2,0,0,3.5,0
39,3.6,10.2,0,26.3,965.736
0,3.2,0.3,0,12.1,11.616
0,6.4,0,0,13.7,0
0,3,0,0,28.2,0
0,3.8,0,0,20.1,0
0,5.6,0,0,30.1,0
209,4.7,24.6,0,18.5,2138.97
0,2.3,0,0,5.9,0
0,4.5,0,0,16.6,0
0,4.9,0,0,19.8,0
0,7.2,0,0,23.9,0
0,3.3,0,0,21.9,0
60,6.6,0,0,19.4,0
0,3.4,0,0,19.1,0
0,8.4,0,0,31,0
0,4.6,0,0,7.3,0
135,2.5,29.2,0,24.4,1781.2
0,7,0,0,28.6,0
138,6.9,20.6,0,20.1,2857.014
38,3.6,10.2,0,26.3,965.736
0,5.9,0,0,15.3,0
0,4.3,4.6,0,20.1,397.578
93,4.2,10.9,0,29.7,1359.666
0,2.8,0,0,2.9,0
56,2.6,0,0,31.4,0
0,8.8,1,0,19.4,170.72
0,3.8,0,0,20.3,0
0,2.5,29.2,0,24.4,1781.2
0,4.9,0,0,19.8,0
0,4.1,0,0,30.2,0
0,3.3,0,0,15.4,0
0,7,0,0,19.1,0
0,5,0,0,11.5,0
0,5.1,0.8,0,29.8,121.584
33,4.7,24.6,0,18.5,2138.97
32,6.9,20.6,0,20.1,2857.014
152,3,46.2,0,23.4,3243.24
0,6.4,0,0,19.2,0
0,3.7,3,0,25.4,281.94
21,5.1,21.3,0,28.6,3106.818
0,2.3,0,0,29.6,0
0,2.9,0,0,26.5,0
0,4.9,0,0,27.4,0
0,3.9,0,0,31.4,0
0,5.5,0,0,30.9,0
0,3.8,0,0,29.3,0
0,2.9,0,0,30.1,0
0,2.9,3.6,0,25.7,268.308
31,3,46.2,0,23.4,3243.24
0,6.9,0,0,7.4,0
0,7.2,0,0,16.2,0
0,3.4,0,0,30,0
0,4.7,0,0,20.5,0
36,6.9,20.6,0,20.1,2857.014
0,5.4,4.8,0,21.2,549.504
0,6.8,0,0,16.4,0
0,3.6,0,0,28.7,0
0,6.8,0,0,13.3,0
0,6.9,0,0,7.4,0
30,4.7,20.8,0,33.7,3294.512
0,3.7,0,0,4.3,0
0,3.2,0,0,21.1,0
0,3.8,3,0,24.7,281.58
0,2.2,0,0,22.6,0
0,5.1,0.8,0,29.8,121.584
0,7.2,0,0,21.7,0
0,3.3,4.1,0,23.2,313.896
0,5.4,0,0,10.6,0
0,6.4,0,0,13.7,0
0,6.4,0,0,13.7,0
0,4.9,0,0,19.8,0
0,2,0,0,8.3,0
150,7.8,18.5,0,26.1,3766.23
0,5.4,0,0,29.2,0
0,2.3,0,0,-0.1,0
0,4.8,0,0,16.4,0
0,6,0,0,11.1,0
0,3.6,0,0,10.5,0
0,4.2,0,0,10,0
0,6.3,0,0,19.4,0
38,8,4.1,0,27.2,892.16
0,5.6,0,0,30.3,0
57,5.9,0,0,16.3,0
0,2.7,0,0,16.5,0
0,3.3,0,0,21.1,0
0,5,0,0,29.2,0
124,10.3,10.7,0,21.8,2402.578
0,4.5,0,0,6.6,0
0,3.6,0,0,30.7,0
0,7.6,4.8,0,8.4,306.432
0,6.4,3,0,29.8,572.16
257,4.2,29.5,0,25.4,3147.06
0,3.9,0,0,28.6,0
0,3.8,0,0,9.4,0
0,7.2,0,0,16.2,0
0,2,0,0,21.9,0
0,2.9,0,0,21.4,0
0,6.2,0,0,31.7,0
0,4,0,0,18.2,0
40,4.7,24.6,0,18.5,2138.97
50,4.7,24.6,0,18.5,2138.97
0,3.4,0,0,7.7,0
0,6,0,0,18,0
0,3.8,3,0,24.7,281.58
0,3.8,0,0,24,0
0,4.9,2,0,16.9,165.62
0,8.3,0,0,18.8,0
0,2.9,3.6,0,25.7,268.308
0,6.8,0,0,18.5,0
0,2.5,0,0,29.2,0
0,5.9,0,0,23.8,0
0,5.8,0,0,9.7,0
0,4.4,0.3,0,10,13.2
0,3.4,0,0,23,0
49,7.6,4.8,0,8.4,306.432
0,3.4,0,0,23.1,0
0,4.5,0,0,16.6,0
82,4.2,10.9,0,29.7,1359.666
0,4.9,0,0,22.9,0
0,3.6,1,0,17.3,62.28
0,4.3,0,0,30.6,0
0,4.8,0,0,25,0
0,5.4,0,0,30.4,0
94,4.2,10.9,0,29.7,1359.666
45,3,46.2,0,23.4,3243.24
0,3.9,0,0,28.6,0
0,10.3,10.7,0,21.8,2402.578
0,4.6,0,0,32.9,0
0,5.9,14.7,0,21.7,1882.041
59,4.2,10.9,0,29.7,1359.666
233,8,4.1,0,27.2,892.16
0,2.2,0,0,19.9,0
64,3,46.2,0,23.4,3243.24
0,6.4,0,0,19.2,0
256,4.7,20.8,0,33.7,3294.512
0,3.8,0,0,32.3,0
0,2.4,0,0,13.6,0
0,7,0,0,19.1,0
0,7.6,0,0,31.2,0
0,5.9,0,0,14.4,0
0,3.4,0,0,5.8,0
0,4.3,0,0,21.8,0
0,4,0,0,34,0
0,3.2,0,0,17.9,0
0,2.8,0,0,2.9,0
0,8.3,0,0,18.8,0
0,4.6,0,0,9.2,0
0,6.9,20.6,0,20.1,2857.014
0,5.4,0,0,29.2,0
19,3,8.9,0,31.3,835.71
48,3.6,10.2,0,26.3,965.736
0,3.2,28.4,0,19.7,1790.336
0,2.3,0,0,-0.1,0
0,3.9,2,0,25.9,202.02
95,3,46.2,0,23.4,3243.24
0,7.1,0,0,20.3,0
0,2.9,0,0,16.4,0
0,6.4,3,0,29.8,572.16
0,7.6,0,0,12.6,0
0,3,3.6,0,18.3,197.64
0,5,0,0,9.4,0
0,3.7,0,0,21.6,0
0,5.1,0,0,8.2,0
0,5.7,40.6,0,20.2,4674.684
0,6.9,20.6,0,20.1,2857.014
0,7.8,0,0,27.6,0
0,1.8,0,0,28.8,0
0,3,3.6,0,18.3,197.64
447,7.8,18.5,0,26.1,3766.23
40,6.2,23.4,0,22.2,3220.776
0,2.5,29.2,0,24.4,1781.2
0,10.3,10.7,0,21.8,2402.578
72,7.2,3.8,0,26.5,725.04
0,7.2,0,0,21.4,0
0,2.7,0,0,22.4,0
0,5.4,0,0,29.2,0
0,4.6,0,0,9.9,0
0,2.9,0,0,16.4,0
0,6.4,3,0,29.8,572.16
0,4.1,0,0,30.2,0
0,8.8,1,0,19.4,170.72
39,4.7,20.8,0,33.7,3294.512
0,3,0,0,29.2,0
0,2.9,0,0,30.3,0
0,4.2,0,0,29,0
30,4.7,24.6,0,18.5,2138.97
130,4.6,1.8,0,25.3,209.484
0,3.3,4.1,0,23.2,313.896
0,2.8,0,0,13.2,0
0,3.9,0,0,31.4,0
0,5.4,0,0,30.4,0
0,3,0,0,28.4,0
0,4,0,0,18.2,0
81,2.9,3.6,0,25.7,268.308
0,4.2,0,0,18.6,0
0,5.3,0,0,28.4,0
0,6.6,0,0,19.4,0
0,4.1,0,0,16.9,0
50,5.1,21.3,0,28.6,3106.818
0,5.5,0,0,28.2,0
0,2.9,0,0,26.5,0
0,3.8,0,0,20.3,0
91,4.2,10.9,0,29.7,1359.666
0,6.5,81.3,0,28.3,14955.135
49,5.7,40.6,0,20.2,4674.684
0,7,0,0,19.1,0
0,5.6,0.3,0,7.8,13.104
0,2.5,0,0,28.5,0
0,8.3,0,0,18.8,0
0,3.3,0,0,18.3,0
0,4.2,0,0,14.4,0
0,4,1.3,0,25.7,133.64
0,4.1,0,0,28.8,0
0,1.9,0,0,24.4,0
0,7.8,18.5,0,26.1,3766.23
0,4,0,0,27.2,0
0,3.2,0,0,12.7,0
0,2.3,0,0,5.9,0
0,4.6,0,0,9.9,0
0,3.4,0,0,30,0
0,4,0,0,1.9,0
85,8,4.1,0,27.2,892.16
0,3.2,28.4,0,19.7,1790.336
0,8.4,0,0,31,0
0,8.2,1.3,0,19.6,208.936
0,4,0,0,17.8,0
37,6.9,20.6,0,20.1,2857.014
0,2.2,1.3,0,8.2,23.452
0,7.6,0,0,12.6,0
0,7.2,3.8,0,26.5,725.04
77,5.1,21.3,0,28.6,3106.818
0,3,17,0,23.9,1218.9
0,10.3,10.7,0,21.8,2402.578
83,3.9,2,0,25.9,202.02
0,3,8.9,0,31.3,835.71
0,3.8,0,0,32.9,0
0,1.7,0,0,19,0
195,3,46.2,0,23.4,3243.24
0,4.5,0,0,13.4,0
0,4.3,4.6,0,20.1,397.578
0,6.3,0,0,31.1,0
0,3.2,0,0,12.7,0
0,6.2,7.9,0,26.1,1278.378
0,3.2,0,0,21.1,0
0,5,14.5,0,16.4,1189
0,4.6,0,0,7.3,0
0,2.2,0,0,19.9,0
0,4.1,0,0,33.3,0
0,3.9,0,0,31.4,0
0,4.9,0,0,19.8,0
0,4.2,0,0,18.6,0
0,7.9,0,0,27.1,0
46,2.1,2,0,27.4,115.08
55,3,46.2,0,23.4,3243.24
0,2.9,0,0,26.5,0
0,7.6,4.8,0,8.4,306.432
0,3.5,53.3,0,25.3,4719.715
0,7.2,0,0,23.9,0
0,2.2,0,0,12.7,0
0,7.1,3,0,22.6,481.38
0,5,2.8,0,26.7,373.8
0,3.4,0,0,5.8,0
0,2.9,0,0,27.3,0
128,3,46.2,0,23.4,3243.24
0,2.8,0,0,6.2,0
0,6.2,0,0,31.7,0
207,10.3,10.7,0,21.8,2402.578
0,4.6,0,0,9.2,0
0,4.7,0,0,20.5,0
50,2.9,3.6,0,25.7,268.308
0,5.9,14.7,0,21.7,1882.041
0,5.5,0,0,20,0
0,8.3,0,0,18.8,0
0,9.2,44.5,0,10.5,4298.7
0,5.9,0,0,27.8,0
0,6.5,0,0,26.6,0
0,8.1,0,0,21.2,0
0,5,14.5,0,16.4,1189
204,3,8.9,0,31.3,835.71
0,7.2,0,0,16.2,0
0,3.6,1,0,17.3,62.28
0,3,0,0,28.2,0
0,4.7,0,0,23.2,0
0,4,0,0,18.2,0
0,3.6,0,0,30.7,0
0,3.4,0,0,23.1,0
0,2.5,0,0,29.7,0
0,2.3,0,0,30.9,0
0,3,0.8,0,31.4,75.36
0,7.4,0,0,17.3,0
0,4,0,0,1.9,0
43,8,4.1,0,27.2,892.16
0,4.7,0,0,23.2,0
0,2.4,3.6,0,9.8,84.672
7,4.7,24.6,0,18.5,2138.97
0,3.9,0,0,27.1,0
44,3,0.8,0,31.4,75.36
0,4,0,0,1.9,0
61,5.1,21.3,0,28.6,3106.818
0,5,0,0,11.5,0
0,5.6,0,0,13.4,0
96,4.2,10.9,0,29.7,1359.666
0,4,0.3,0,15.3,18.36
35,2.9,3.6,0,25.7,268.308
0,3.6,0,0,28.7,0
0,6.5,0,0,26.6,0
110,7.8,18.5,0,26.1,3766.23
81,4.2,10.9,0,29.7,1359.666
0,4,0,0,1.9,0
0,4.6,0,0,30.6,0
0,4.6,8.9,0,19.6,802.424
0,2.9,0,0,30.3,0
31,3,46.2,0,23.4,3243.24
0,2.9,10.2,0,22.2,656.676
0,4.4,0.3,0,10,13.2
0,5.3,15.2,0,16.5,1329.24
43,3.6,10.2,0,26.3,965.736
137,5.1,0.8,0,29.8,121.584
0,3.8,3,0,24.7,281.58
0,3.8,0,0,23,0
0,3.6,0,0,30.7,0
0,3.2,0,0,12.7,0
0,5.4,4.8,0,21.2,549.504
0,7.6,0,0,9,0
0,8.2,1.3,0,19.6,208.936
0,2.8,0,0,13.2,0
0,4.2,0,0,18.6,0
0,3.2,0,0,18.2,0
0,5.6,0,0,30.1,0
0,3.4,3,0,28,285.6
0,7.2,0,0,21.7,0
161,5.1,21.3,0,28.6,3106.818
121,7.8,18.5,0,26.1,3766.23
0,8.3,0,0,9.9,0
0,4.5,0,0,16.6,0
0,2.9,0,0,30.1,0
0,5.6,0,0,16.9,0
0,4.9,0,0,12.9,0
0,3.8,0,0,32.3,0
0,2.9,10.2,0,22.2,656.676
38,5.3,9.7,0,28.7,1475.467
0,7.2,0,0,23.9,0
49,5.3,0,0,16.2,0
0,5.5,0,0,20,0
0,7.2,0,0,23.9,0
0,5.1,0,0,15.2,0
0,5.6,0,0,9.3,0
0,6.3,0,0,19.4,0
38,4.6,1.8,0,25.3,209.484
0,4.6,0.8,0,25.4,93.472
0,2.6,0,0,-3.8,0
0,4.6,0,0,9.2,0
0,5.9,0,0,23.8,0
0,3.2,0,0,18.2,0
0,7.2,0,0,3.3,0
0,4.8,0,0,17.6,0
130,5.7,40.6,0,20.2,4674.684
46,8.4,0,0,16,0
0,2.8,0,0,6.2,0
59,5.1,21.3,0,28.6,3106.818
0,3.7,0,0,21.6,0
66,2.5,29.2,0,24.4,1781.2
0,3.8,3,0,24.7,281.58
0,3.6,0,0,30.7,0
214,3,46.2,0,23.4,3243.24
0,6,0,0,28.4,0
118,3.6,10.2,0,26.3,965.736
116,4.7,24.6,0,18.5,2138.97
114,7.2,3.8,0,26.5,725.04
0,5.1,1,0,23.4,119.34
56,3.6,0,0,28.7,0
0,8.4,0,0,22.4,0
0,2.7,0,0,28.5,0
0,3,2,0,26.4,158.4
0,3.3,14.2,0,16.9,791.934
0,3.9,0,0,28.6,0
0,3.8,0.5,0,9.6,18.24
