WeatherDelay,AWND,PCRP,SNOW,AVGT,CMPND,,,,,,,,,,,,
0,6.9,0,0,7.4,0,,,,,,,,,,,,
0,4,0,0,18.2,0,,,,,,,,,,,,
0,3.9,12.2,0,17.4,827.892,,,,,,,,,,,,
110,7.8,18.5,0,26.1,3766.23,,,,,,,,,,,,
96,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,6.8,0,0,16.4,0,,,,,,,,,,,,
0,9.2,0,0,30.9,0,,,,,,,,,,,,
119,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
0,3.8,3,0,24.7,281.58,,,,,,,,,,,,
52,3,8.9,0,31.3,835.71,,,,,,,,,,,,
35,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,5.5,0,0,30.9,0,,,,,,,,,,,,
0,4.3,0,0,21.8,0,,,,,,,,,,,,
175,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
0,4.9,0,0,19.8,0,,,,,,,,,,,,
0,2.6,0,0,16.3,0,,,,,,,,,,,,
31,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
0,4.5,0,0,16,0,,,,,,,,,,,,
95,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
0,3.5,0,0,23,0,,,,,,,,,,,,
0,4,0,0,34,0,,,,,,,,,,,,
398,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
0,3.8,0,0,22.2,0,,,,,,,,,,,,
39,8,4.1,0,27.2,892.16,,,,,,,,,,,,
48,3.9,2,0,25.9,202.02,,,,,,,,,,,,
0,3.6,0,0,28.7,0,,,,,,,,,,,,
120,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
0,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
0,5.9,0,0,27.8,0,,,,,,,,,,,,
35,6.9,20.6,0,20.1,2857.014,,,,,,,,,,,,
0,5.2,0,0,16.3,0,,,,,,,,,,,,
44,3,0.8,0,31.4,75.36,,,,,,,,,,,,
0,5.1,1,0,23.4,119.34,,,,,,,,,,,,
0,2.6,1.5,0,19.1,74.49,,,,,,,,,,,,
149,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
0,7.1,0,0,20.3,0,,,,,,,,,,,,
0,8.1,2,0,31.6,511.92,,,,,,,,,,,,
70,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
30,3.9,2,0,25.9,202.02,,,,,,,,,,,,
180,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
86,6.9,20.6,0,20.1,2857.014,,,,,,,,,,,,
60,7.6,4.8,0,8.4,306.432,,,,,,,,,,,,
0,3.8,0,0,33.4,0,,,,,,,,,,,,
0,3.8,3,0,24.7,281.58,,,,,,,,,,,,
0,3.8,20.1,0,20.2,1542.876,,,,,,,,,,,,
0,7.2,0,0,10.7,0,,,,,,,,,,,,
36,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
125,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
0,3.8,3,0,24.7,281.58,,,,,,,,,,,,
37,2.6,0,0,31.4,0,,,,,,,,,,,,
56,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
31,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,3.4,0,0,23.1,0,,,,,,,,,,,,
138,6.9,20.6,0,20.1,2857.014,,,,,,,,,,,,
75,3.4,3,0,28,285.6,,,,,,,,,,,,
0,5.5,0,0,28.2,0,,,,,,,,,,,,
0,2.5,0,0,6.7,0,,,,,,,,,,,,
0,3.2,0,0,26.2,0,,,,,,,,,,,,
130,7.8,18.5,0,26.1,3766.23,,,,,,,,,,,,
0,4.6,0,0,32.9,0,,,,,,,,,,,,
0,1.7,0,0,19,0,,,,,,,,,,,,
0,2.1,0,0,17.5,0,,,,,,,,,,,,
0,2.5,0,0,28.5,0,,,,,,,,,,,,
58,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
0,6,0,0,31.1,0,,,,,,,,,,,,
208,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
0,3.3,0,0,15.4,0,,,,,,,,,,,,
33,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
63,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
0,3.5,0,0,7.1,0,,,,,,,,,,,,
0,2.3,0,0,20.2,0,,,,,,,,,,,,
0,3.8,0,0,32.9,0,,,,,,,,,,,,
183,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
152,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
45,7.1,3,0,22.6,481.38,,,,,,,,,,,,
34,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
0,6.2,0,0,31.7,0,,,,,,,,,,,,
0,3.5,0,0,23.8,0,,,,,,,,,,,,
33,6.9,20.6,0,20.1,2857.014,,,,,,,,,,,,
190,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
46,7.6,4.8,0,8.4,306.432,,,,,,,,,,,,
102,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
117,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
0,3.4,0,0,32.3,0,,,,,,,,,,,,
138,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
115,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
39,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
104,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
78,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
0,3.9,12.2,0,17.4,827.892,,,,,,,,,,,,
0,2.7,0,0,22.4,0,,,,,,,,,,,,
134,3.7,3,0,25.4,281.94,,,,,,,,,,,,
0,5.1,0,0,15.2,0,,,,,,,,,,,,
0,5.9,14.7,0,21.7,1882.041,,,,,,,,,,,,
32,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
68,5.7,40.6,0,20.2,4674.684,,,,,,,,,,,,
0,8.1,0,0,21.2,0,,,,,,,,,,,,
166,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
52,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
78,10.3,10.7,0,21.8,2402.578,,,,,,,,,,,,
229,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
35,2.1,2,0,27.4,115.08,,,,,,,,,,,,
0,2.7,0,0,28.1,0,,,,,,,,,,,,
0,4.3,0,0,22.3,0,,,,,,,,,,,,
0,2.1,0,0,30.1,0,,,,,,,,,,,,
0,2,0,0,8.3,0,,,,,,,,,,,,
0,3.4,0,0,23,0,,,,,,,,,,,,
136,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
0,3.2,0,0,18.2,0,,,,,,,,,,,,
32,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
30,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
56,7.6,4.8,0,8.4,306.432,,,,,,,,,,,,
39,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
33,5.7,40.6,0,20.2,4674.684,,,,,,,,,,,,
108,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
81,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
0,6,0,0,18,0,,,,,,,,,,,,
0,1.9,0,0,24.4,0,,,,,,,,,,,,
0,7,0,0,19.1,0,,,,,,,,,,,,
0,5.2,0,0,19.4,0,,,,,,,,,,,,
35,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
46,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
139,5.9,0,0,16.3,0,,,,,,,,,,,,
53,8,4.1,0,27.2,892.16,,,,,,,,,,,,
59,8,4.1,0,27.2,892.16,,,,,,,,,,,,
0,3.2,0,0,17.9,0,,,,,,,,,,,,
152,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
0,5.9,0,0,27.8,0,,,,,,,,,,,,
157,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
71,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
63,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
0,3.8,20.1,0,20.2,1542.876,,,,,,,,,,,,
0,4.5,0,0,13.4,0,,,,,,,,,,,,
83,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
0,6.9,20.6,0,20.1,2857.014,,,,,,,,,,,,
0,8.1,2,0,31.6,511.92,,,,,,,,,,,,
67,3.4,3,0,28,285.6,,,,,,,,,,,,
0,5.1,0,0,15.2,0,,,,,,,,,,,,
0,4.8,0,0,25,0,,,,,,,,,,,,
92,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
0,2.9,0,0,21.4,0,,,,,,,,,,,,
0,4.4,0,0,32.7,0,,,,,,,,,,,,
177,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
51,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
147,7.8,18.5,0,26.1,3766.23,,,,,,,,,,,,
0,10.3,10.7,0,21.8,2402.578,,,,,,,,,,,,
0,4.8,0,0,25,0,,,,,,,,,,,,
0,2.2,0,0,12.7,0,,,,,,,,,,,,
0,5.5,0,0,30.9,0,,,,,,,,,,,,
0,6.3,0,0,31.1,0,,,,,,,,,,,,
0,5.3,9.7,0,28.7,1475.467,,,,,,,,,,,,
0,7.6,4.8,0,8.4,306.432,,,,,,,,,,,,
81,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
82,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
0,7.2,0,0,21.4,0,,,,,,,,,,,,
40,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
0,2.5,0,0,29.7,0,,,,,,,,,,,,
66,5.4,4.8,0,21.2,549.504,,,,,,,,,,,,
0,4,0,0,18.2,0,,,,,,,,,,,,
0,2.2,0,0,12.7,0,,,,,,,,,,,,
98,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,8.3,0,0,30.6,0,,,,,,,,,,,,
0,2.4,0,0,13.6,0,,,,,,,,,,,,
89,5.7,40.6,0,20.2,4674.684,,,,,,,,,,,,
0,7,0,0,28.6,0,,,,,,,,,,,,
0,4.9,0,0,27.4,0,,,,,,,,,,,,
66,5.9,0,0,16.3,0,,,,,,,,,,,,
100,5.7,40.6,0,20.2,4674.684,,,,,,,,,,,,
0,2.7,0,0,16.5,0,,,,,,,,,,,,
0,3.8,0,0,32.3,0,,,,,,,,,,,,
314,7.8,18.5,0,26.1,3766.23,,,,,,,,,,,,
0,6.2,0,0,30.1,0,,,,,,,,,,,,
0,2.3,0,0,-0.1,0,,,,,,,,,,,,
0,3.1,0,0,30.6,0,,,,,,,,,,,,
85,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
106,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
41,5.9,14.7,0,21.7,1882.041,,,,,,,,,,,,
124,7.8,18.5,0,26.1,3766.23,,,,,,,,,,,,
0,8.4,0,0,16,0,,,,,,,,,,,,
58,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
64,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
0,2.7,0,0,28.1,0,,,,,,,,,,,,
48,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
72,5.7,40.6,0,20.2,4674.684,,,,,,,,,,,,
0,5.6,0.3,0,7.8,13.104,,,,,,,,,,,,
85,6.6,0,0,19.4,0,,,,,,,,,,,,
91,5.9,0,0,16.3,0,,,,,,,,,,,,
32,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
44,6.2,23.4,0,22.2,3220.776,,,,,,,,,,,,
0,3.2,0,0,18.2,0,,,,,,,,,,,,
0,1.8,0,0,28.8,0,,,,,,,,,,,,
0,3.2,0,0,3.5,0,,,,,,,,,,,,
0,10.7,0,0,15.5,0,,,,,,,,,,,,
0,4.8,0,0,17.6,0,,,,,,,,,,,,
0,2.9,0,0,30.1,0,,,,,,,,,,,,
0,2.7,30.7,0,18.1,1500.309,,,,,,,,,,,,
95,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
0,4.9,0,0,27.4,0,,,,,,,,,,,,
37,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,4.6,0,0,29.1,0,,,,,,,,,,,,
52,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
65,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
43,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,4.9,0,0,19.8,0,,,,,,,,,,,,
0,4.3,0,0,30.6,0,,,,,,,,,,,,
0,4.2,0,0,18.6,0,,,,,,,,,,,,
36,8,4.1,0,27.2,892.16,,,,,,,,,,,,
162,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
56,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
128,10.3,10.7,0,21.8,2402.578,,,,,,,,,,,,
0,2.3,0,0,30.9,0,,,,,,,,,,,,
0,5.9,0,0,15.3,0,,,,,,,,,,,,
36,6.9,20.6,0,20.1,2857.014,,,,,,,,,,,,
46,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
116,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
118,5.9,0,0,16.3,0,,,,,,,,,,,,
0,2.6,1.5,0,19.1,74.49,,,,,,,,,,,,
76,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
103,2.6,0,0,31.4,0,,,,,,,,,,,,
65,5.9,0,0,16.3,0,,,,,,,,,,,,
0,9.2,44.5,0,10.5,4298.7,,,,,,,,,,,,
0,7.6,4.8,0,8.4,306.432,,,,,,,,,,,,
0,2.9,0,0,27.3,0,,,,,,,,,,,,
46,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
0,4.5,0,0,16.6,0,,,,,,,,,,,,
69,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
37,6.9,20.6,0,20.1,2857.014,,,,,,,,,,,,
96,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,10.3,10.7,0,21.8,2402.578,,,,,,,,,,,,
0,2.2,1.3,0,8.2,23.452,,,,,,,,,,,,
51,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
55,3.4,3,0,28,285.6,,,,,,,,,,,,
0,3.2,0,0,18.2,0,,,,,,,,,,,,
32,2.6,0,0,31.4,0,,,,,,,,,,,,
0,3.9,12.2,0,17.4,827.892,,,,,,,,,,,,
33,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
0,4.8,0,0,16.4,0,,,,,,,,,,,,
0,4.5,0,0,33.5,0,,,,,,,,,,,,
0,4.3,0,0,15.9,0,,,,,,,,,,,,
116,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
0,4.4,0,0,32.7,0,,,,,,,,,,,,
0,7.8,0,0,27.6,0,,,,,,,,,,,,
106,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,4.6,0,0,31.9,0,,,,,,,,,,,,
0,2.9,0,0,19.2,0,,,,,,,,,,,,
0,7,0,0,28.6,0,,,,,,,,,,,,
0,2.2,0,0,22.6,0,,,,,,,,,,,,
0,5.3,0,0,16.2,0,,,,,,,,,,,,
56,2.6,0,0,31.4,0,,,,,,,,,,,,
0,5.6,0,0,30.3,0,,,,,,,,,,,,
71,10.3,10.7,0,21.8,2402.578,,,,,,,,,,,,
198,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
0,5.9,0,0,14.4,0,,,,,,,,,,,,
43,7.6,4.8,0,8.4,306.432,,,,,,,,,,,,
0,4,0,0,27.2,0,,,,,,,,,,,,
57,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
0,5,14.5,0,16.4,1189,,,,,,,,,,,,
85,10.3,10.7,0,21.8,2402.578,,,,,,,,,,,,
0,7,0,0,19.1,0,,,,,,,,,,,,
0,4.4,0.3,0,10,13.2,,,,,,,,,,,,
0,8.8,1,0,19.4,170.72,,,,,,,,,,,,
95,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
0,4,0,0,17.8,0,,,,,,,,,,,,
76,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
87,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
33,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
198,3,8.9,0,31.3,835.71,,,,,,,,,,,,
0,3.9,12.2,0,17.4,827.892,,,,,,,,,,,,
0,3.4,0,0,17.1,0,,,,,,,,,,,,
0,3.9,0,0,31.4,0,,,,,,,,,,,,
0,6.1,0.3,0,25.9,47.397,,,,,,,,,,,,
0,2.3,0,0,20.2,0,,,,,,,,,,,,
55,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,7,0,0,27.7,0,,,,,,,,,,,,
301,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
0,2.3,0,0,5.9,0,,,,,,,,,,,,
31,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
79,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
0,3.8,0,0,20.1,0,,,,,,,,,,,,
43,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
0,3.5,0,0,7.1,0,,,,,,,,,,,,
67,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
34,5.3,9.7,0,28.7,1475.467,,,,,,,,,,,,
0,4.3,0,0,30.6,0,,,,,,,,,,,,
100,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
0,3.9,0,0,28.6,0,,,,,,,,,,,,
0,5.6,0,0,16.9,0,,,,,,,,,,,,
0,4.6,0,0,9.2,0,,,,,,,,,,,,
85,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
0,3.9,0,0,13.9,0,,,,,,,,,,,,
0,3.5,0,0,23.8,0,,,,,,,,,,,,
0,4.3,0,0,30.6,0,,,,,,,,,,,,
49,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
114,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
135,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
0,5,0,0,29.2,0,,,,,,,,,,,,
0,3.2,0,0,18.2,0,,,,,,,,,,,,
87,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
76,2.6,0,0,31.4,0,,,,,,,,,,,,
0,10.3,10.7,0,21.8,2402.578,,,,,,,,,,,,
41,5.9,0,0,16.3,0,,,,,,,,,,,,
0,2.7,0,0,6.8,0,,,,,,,,,,,,
65,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
0,2.9,0,0,8.9,0,,,,,,,,,,,,
47,5.7,40.6,0,20.2,4674.684,,,,,,,,,,,,
59,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
135,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
119,10.3,10.7,0,21.8,2402.578,,,,,,,,,,,,
39,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
80,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
0,5.7,0,0,15.7,0,,,,,,,,,,,,
113,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
45,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
0,6.5,0,0,26.6,0,,,,,,,,,,,,
215,2.9,0,0,30.1,0,,,,,,,,,,,,
63,3.4,3,0,28,285.6,,,,,,,,,,,,
0,10.3,10.7,0,21.8,2402.578,,,,,,,,,,,,
146,3.4,3,0,28,285.6,,,,,,,,,,,,
0,5.8,0,0,9.7,0,,,,,,,,,,,,
0,7.6,0,0,-4.6,0,,,,,,,,,,,,
0,3.6,0,0,30.7,0,,,,,,,,,,,,
96,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
94,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
86,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
0,8.3,0,0,9.9,0,,,,,,,,,,,,
0,5.9,0,0,14.4,0,,,,,,,,,,,,
40,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
109,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
172,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,6.4,0,0,13.7,0,,,,,,,,,,,,
0,5,0,0,9.4,0,,,,,,,,,,,,
159,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
0,5.2,0,0,16.3,0,,,,,,,,,,,,
0,3.9,0,0,31.8,0,,,,,,,,,,,,
33,5.7,0,0,4.2,0,,,,,,,,,,,,
0,4.7,0,0,6.4,0,,,,,,,,,,,,
0,2.8,0,0,20.1,0,,,,,,,,,,,,
0,4.8,0,0,25,0,,,,,,,,,,,,
0,3.6,0,0,30.7,0,,,,,,,,,,,,
0,4.7,0,0,20.5,0,,,,,,,,,,,,
0,4.4,0.3,0,10,13.2,,,,,,,,,,,,
0,10.7,0,0,15.5,0,,,,,,,,,,,,
152,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
0,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
33,2.6,0,0,31.4,0,,,,,,,,,,,,
130,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
0,3.4,0,0,23.1,0,,,,,,,,,,,,
0,3.3,0,0,21.1,0,,,,,,,,,,,,
38,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
0,4.2,0,0,20.6,0,,,,,,,,,,,,
0,5.4,0,0,30.4,0,,,,,,,,,,,,
150,7.8,18.5,0,26.1,3766.23,,,,,,,,,,,,
85,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
152,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
49,3.7,3,0,25.4,281.94,,,,,,,,,,,,
45,7.1,3,0,22.6,481.38,,,,,,,,,,,,
0,3.4,3,0,28,285.6,,,,,,,,,,,,
0,2.9,0,0,11.1,0,,,,,,,,,,,,
43,5.9,0,0,16.3,0,,,,,,,,,,,,
70,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
45,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
44,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
52,3.4,3,0,28,285.6,,,,,,,,,,,,
59,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,5.5,0,0,20,0,,,,,,,,,,,,
0,5.3,15.2,0,16.5,1329.24,,,,,,,,,,,,
98,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,3.5,0,0,23.8,0,,,,,,,,,,,,
0,7.1,0,0,20.3,0,,,,,,,,,,,,
0,4.1,12.7,0,22.2,1155.954,,,,,,,,,,,,
0,2.9,0,0,30.3,0,,,,,,,,,,,,
0,6.5,0,0,11.7,0,,,,,,,,,,,,
60,5.9,0,0,16.3,0,,,,,,,,,,,,
0,3.4,0,0,23.1,0,,,,,,,,,,,,
42,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
82,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,4.4,0,0,32.7,0,,,,,,,,,,,,
71,5.9,0,0,16.3,0,,,,,,,,,,,,
131,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
64,5,14.5,0,16.4,1189,,,,,,,,,,,,
87,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
0,1.6,0,0,20.7,0,,,,,,,,,,,,
0,4.6,0,0,7.3,0,,,,,,,,,,,,
118,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
0,5.1,1,0,23.4,119.34,,,,,,,,,,,,
59,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,7.9,0,0,10.2,0,,,,,,,,,,,,
0,2.2,0,0,12.7,0,,,,,,,,,,,,
0,5.4,4.8,0,21.2,549.504,,,,,,,,,,,,
56,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
39,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
73,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
0,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
0,1.7,0,0,19,0,,,,,,,,,,,,
0,3.8,20.1,0,20.2,1542.876,,,,,,,,,,,,
31,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
58,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
0,2.9,0,0,21.4,0,,,,,,,,,,,,
0,3.1,0,0,30.6,0,,,,,,,,,,,,
77,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
0,3.7,0,0,13.2,0,,,,,,,,,,,,
49,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
0,4,0,0,1.9,0,,,,,,,,,,,,
0,4.2,0,0,20.6,0,,,,,,,,,,,,
0,5.4,0,0,30.4,0,,,,,,,,,,,,
0,6.8,0,0,16.4,0,,,,,,,,,,,,
120,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
50,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
108,7.1,3,0,22.6,481.38,,,,,,,,,,,,
31,5.9,0,0,16.3,0,,,,,,,,,,,,
0,3.8,0,0,25.6,0,,,,,,,,,,,,
0,6.2,0,0,7.7,0,,,,,,,,,,,,
0,3.2,0,0,3.5,0,,,,,,,,,,,,
158,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
0,3.8,0,0,25.6,0,,,,,,,,,,,,
77,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
42,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
0,6.4,7.9,0,23.7,1198.272,,,,,,,,,,,,
31,3.4,3,0,28,285.6,,,,,,,,,,,,
74,2.7,30.7,0,18.1,1500.309,,,,,,,,,,,,
0,6.4,0,0,19.2,0,,,,,,,,,,,,
0,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
0,4.7,0,0,23.2,0,,,,,,,,,,,,
97,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
32,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
0,2.9,0,0,19.2,0,,,,,,,,,,,,
0,4,0,0,1.9,0,,,,,,,,,,,,
44,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
54,2.3,0,0,22.4,0,,,,,,,,,,,,
0,6,0,0,28.4,0,,,,,,,,,,,,
58,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
0,3.8,0,0,22.2,0,,,,,,,,,,,,
55,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
100,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
0,3.3,0,0,21.9,0,,,,,,,,,,,,
0,2.5,0,0,28.5,0,,,,,,,,,,,,
46,6.9,20.6,0,20.1,2857.014,,,,,,,,,,,,
0,3.9,12.2,0,17.4,827.892,,,,,,,,,,,,
0,4,0,0,18.2,0,,,,,,,,,,,,
0,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
0,5.9,0,0,23.8,0,,,,,,,,,,,,
247,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
0,4.3,0,0,22.3,0,,,,,,,,,,,,
0,3.3,0,0,4.2,0,,,,,,,,,,,,
0,1.9,0,0,24.4,0,,,,,,,,,,,,
32,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
0,3,3.6,0,18.3,197.64,,,,,,,,,,,,
42,3,0.8,0,31.4,75.36,,,,,,,,,,,,
63,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
0,2.3,0,0,-0.1,0,,,,,,,,,,,,
0,7.9,0,0,27.1,0,,,,,,,,,,,,
74,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
30,2.1,2,0,27.4,115.08,,,,,,,,,,,,
45,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
74,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
78,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
47,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
43,2,0,0,21.9,0,,,,,,,,,,,,
57,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
141,7.8,18.5,0,26.1,3766.23,,,,,,,,,,,,
197,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
0,3.4,0,0,17.1,0,,,,,,,,,,,,
