WeatherDelay,AWND,PCRP,SNOW,AVGT,CMPND,,,,,,,,,,,,
36,-0.571699966,0.020714474,-0.201493861,0.585982839,965.736,,,,,,,,,,,,
31,0.389282276,-0.010035817,-0.201493861,0.807024048,1475.467,,,,,,,,,,,,
39,1.68943472,-0.31138867,-0.201493861,-1.062616179,306.432,,,,,,,,,,,,
40,-1.136983638,-0.606591464,-0.201493861,1.055695409,0,,,,,,,,,,,,
55,-0.232529763,1.20767571,-0.201493861,0.503092386,3147.06,,,,,,,,,,,,
95,-0.006416295,-0.495890416,-0.201493861,0.493882335,209.484,,,,,,,,,,,,
105,-1.193512005,1.189225536,-0.201493861,0.410991882,1781.2,,,,,,,,,,,,
88,-0.628228333,2.671389566,-0.201493861,0.493882335,4719.715,,,,,,,,,,,,
59,1.406792885,-0.422089718,-0.201493861,0.245210975,481.38,,,,,,,,,,,,
33,0.050112073,0.906322858,-0.201493861,-0.132401091,2138.97,,,,,,,,,,,,
202,-0.910870169,2.234735433,-0.201493861,0.318891378,3243.24,,,,,,,,,,,,
53,1.29373615,0.660320529,-0.201493861,0.014959715,2857.014,,,,,,,,,,,,
35,-0.910870169,-0.059236283,-0.201493861,1.046485358,835.71,,,,,,,,,,,,
39,-0.967398536,-0.606591464,-0.201493861,0.935964754,0,,,,,,,,,,,,
107,0.050112073,0.672620645,-0.201493861,1.267526567,3294.512,,,,,,,,,,,,
38,1.915548189,-0.354439077,-0.201493861,0.668873293,892.16,,,,,,,,,,,,
245,-0.628228333,2.671389566,-0.201493861,0.493882335,4719.715,,,,,,,,,,,,
113,0.050112073,0.672620645,-0.201493861,1.267526567,3294.512,,,,,,,,,,,,
60,-0.006416295,-0.495890416,-0.201493861,0.493882335,209.484,,,,,,,,,,,,
45,-0.571699966,0.020714474,-0.201493861,0.585982839,965.736,,,,,,,,,,,,
85,-0.967398536,-0.606591464,-0.201493861,0.935964754,0,,,,,,,,,,,,
44,-0.402114865,-0.4835903,-0.201493861,0.549142638,202.02,,,,,,,,,,,,
103,-0.006416295,-0.495890416,-0.201493861,0.493882335,209.484,,,,,,,,,,,,
92,-0.232529763,1.20767571,-0.201493861,0.503092386,3147.06,,,,,,,,,,,,
51,0.389282276,-0.010035817,-0.201493861,0.807024048,1475.467,,,,,,,,,,,,
48,-0.910870169,2.234735433,-0.201493861,0.318891378,3243.24,,,,,,,,,,,,
37,-0.628228333,2.671389566,-0.201493861,0.493882335,4719.715,,,,,,,,,,,,
53,0.050112073,0.906322858,-0.201493861,-0.132401091,2138.97,,,,,,,,,,,,
95,0.615395744,1.890332172,-0.201493861,0.024169766,4674.684,,,,,,,,,,,,
118,1.463321252,-0.372889252,-0.201493861,0.60440294,725.04,,,,,,,,,,,,
231,-0.967398536,-0.385189368,-0.201493861,0.530722537,268.308,,,,,,,,,,,,
163,-0.910870169,2.234735433,-0.201493861,0.318891378,3243.24,,,,,,,,,,,,
58,1.463321252,-0.606591464,-0.201493861,0.162320522,0,,,,,,,,,,,,
40,-0.571699966,0.020714474,-0.201493861,0.585982839,965.736,,,,,,,,,,,,
46,1.68943472,-0.606591464,-0.201493861,-2.259922729,0,,,,,,,,,,,,
137,0.276225541,-0.557390998,-0.201493861,0.908334603,121.584,,,,,,,,,,,,
214,-0.232529763,1.20767571,-0.201493861,0.503092386,3147.06,,,,,,,,,,,,
61,1.463321252,-0.372889252,-0.201493861,0.60440294,725.04,,,,,,,,,,,,
58,-1.136983638,-0.606591464,-0.201493861,1.055695409,0,,,,,,,,,,,,
184,0.050112073,0.906322858,-0.201493861,-0.132401091,2138.97,,,,,,,,,,,,
32,0.615395744,1.890332172,-0.201493861,0.024169766,4674.684,,,,,,,,,,,,
36,-0.684756701,-0.422089718,-0.201493861,0.742553696,285.6,,,,,,,,,,,,
59,0.276225541,0.703370936,-0.201493861,0.797813998,3106.818,,,,,,,,,,,,
38,-0.006416295,-0.495890416,-0.201493861,0.493882335,209.484,,,,,,,,,,,,
200,0.050112073,0.672620645,-0.201493861,1.267526567,3294.512,,,,,,,,,,,,
38,0.615395744,1.890332172,-0.201493861,0.024169766,4674.684,,,,,,,,,,,,
59,-1.193512005,1.189225536,-0.201493861,0.410991882,1781.2,,,,,,,,,,,,
64,3.215700634,0.051464765,-0.201493861,0.171530572,2402.578,,,,,,,,,,,,
94,1.68943472,-0.31138867,-0.201493861,-1.062616179,306.432,,,,,,,,,,,,
32,1.406792885,-0.422089718,-0.201493861,0.245210975,481.38,,,,,,,,,,,,
72,0.050112073,0.672620645,-0.201493861,1.267526567,3294.512,,,,,,,,,,,,
162,0.728452479,-0.606591464,-0.201493861,-0.335022199,0,,,,,,,,,,,,
80,3.215700634,0.051464765,-0.201493861,0.171530572,2402.578,,,,,,,,,,,,
84,-0.232529763,1.20767571,-0.201493861,0.503092386,3147.06,,,,,,,,,,,,
56,0.050112073,0.906322858,-0.201493861,-0.132401091,2138.97,,,,,,,,,,,,
65,0.276225541,0.703370936,-0.201493861,0.797813998,3106.818,,,,,,,,,,,,
36,1.29373615,0.660320529,-0.201493861,0.014959715,2857.014,,,,,,,,,,,,
33,-0.910870169,-0.059236283,-0.201493861,1.046485358,835.71,,,,,,,,,,,,
109,1.067622682,4.393405867,-0.201493861,0.770183847,14955.135,,,,,,,,,,,,
209,0.050112073,0.906322858,-0.201493861,-0.132401091,2138.97,,,,,,,,,,,,
46,1.29373615,0.660320529,-0.201493861,0.014959715,2857.014,,,,,,,,,,,,
69,1.915548189,-0.354439077,-0.201493861,0.668873293,892.16,,,,,,,,,,,,
49,-0.571699966,0.020714474,-0.201493861,0.585982839,965.736,,,,,,,,,,,,
55,0.050112073,0.672620645,-0.201493861,1.267526567,3294.512,,,,,,,,,,,,
43,1.68943472,-0.31138867,-0.201493861,-1.062616179,306.432,,,,,,,,,,,,
54,1.29373615,0.660320529,-0.201493861,0.014959715,2857.014,,,,,,,,,,,,
226,-1.193512005,1.189225536,-0.201493861,0.410991882,1781.2,,,,,,,,,,,,
121,1.802491455,0.531169306,-0.201493861,0.567562738,3766.23,,,,,,,,,,,,
35,1.972076556,-0.4835903,-0.201493861,1.074115509,511.92,,,,,,,,,,,,
59,-0.006416295,-0.495890416,-0.201493861,0.493882335,209.484,,,,,,,,,,,,
38,1.915548189,-0.354439077,-0.201493861,0.668873293,892.16,,,,,,,,,,,,
30,-0.967398536,-0.385189368,-0.201493861,0.530722537,268.308,,,,,,,,,,,,
31,0.050112073,0.906322858,-0.201493861,-0.132401091,2138.97,,,,,,,,,,,,
62,-0.910870169,2.234735433,-0.201493861,0.318891378,3243.24,,,,,,,,,,,,
69,0.050112073,0.672620645,-0.201493861,1.267526567,3294.512,,,,,,,,,,,,
109,1.463321252,-0.372889252,-0.201493861,0.60440294,725.04,,,,,,,,,,,,
36,1.406792885,-0.422089718,-0.201493861,0.245210975,481.38,,,,,,,,,,,,
46,0.728452479,0.297467094,-0.201493861,0.162320522,1882.041,,,,,,,,,,,,
78,-0.628228333,2.671389566,-0.201493861,0.493882335,4719.715,,,,,,,,,,,,
135,0.219697174,0.285166977,-0.201493861,-0.325812149,1189,,,,,,,,,,,,
81,-0.232529763,0.063764882,-0.201493861,0.899124552,1359.666,,,,,,,,,,,,
112,-0.628228333,2.671389566,-0.201493861,0.493882335,4719.715,,,,,,,,,,,,
64,0.728452479,-0.606591464,-0.201493861,-0.335022199,0,,,,,,,,,,,,
45,-0.910870169,-0.059236283,-0.201493861,1.046485358,835.71,,,,,,,,,,,,
152,-1.136983638,-0.606591464,-0.201493861,1.055695409,0,,,,,,,,,,,,
68,0.728452479,0.297467094,-0.201493861,0.162320522,1882.041,,,,,,,,,,,,
62,-0.967398536,-0.385189368,-0.201493861,0.530722537,268.308,,,,,,,,,,,,
34,0.276225541,-0.557390998,-0.201493861,0.908334603,121.584,,,,,,,,,,,,
117,0.050112073,0.906322858,-0.201493861,-0.132401091,2138.97,,,,,,,,,,,,
204,-0.910870169,-0.059236283,-0.201493861,1.046485358,835.71,,,,,,,,,,,,
62,-0.967398536,-0.385189368,-0.201493861,0.530722537,268.308,,,,,,,,,,,,
48,0.615395744,1.890332172,-0.201493861,0.024169766,4674.684,,,,,,,,,,,,
51,1.915548189,-0.354439077,-0.201493861,0.668873293,892.16,,,,,,,,,,,,
33,0.050112073,0.906322858,-0.201493861,-0.132401091,2138.97,,,,,,,,,,,,
64,1.463321252,-0.372889252,-0.201493861,0.60440294,725.04,,,,,,,,,,,,
180,-0.006416295,-0.495890416,-0.201493861,0.493882335,209.484,,,,,,,,,,,,
118,-0.232529763,1.20767571,-0.201493861,0.503092386,3147.06,,,,,,,,,,,,
70,1.067622682,4.393405867,-0.201493861,0.770183847,14955.135,,,,,,,,,,,,
47,-0.232529763,1.20767571,-0.201493861,0.503092386,3147.06,,,,,,,,,,,,
55,-0.910870169,2.234735433,-0.201493861,0.318891378,3243.24,,,,,,,,,,,,
38,0.389282276,-0.010035817,-0.201493861,0.807024048,1475.467,,,,,,,,,,,,
36,-1.193512005,1.189225536,-0.201493861,0.410991882,1781.2,,,,,,,,,,,,
34,-0.910870169,-0.059236283,-0.201493861,1.046485358,835.71,,,,,,,,,,,,
40,0.89803758,0.832522159,-0.201493861,0.208370773,3220.776,,,,,,,,,,,,
50,1.915548189,-0.354439077,-0.201493861,0.668873293,892.16,,,,,,,,,,,,
95,-0.910870169,2.234735433,-0.201493861,0.318891378,3243.24,,,,,,,,,,,,
61,0.615395744,1.890332172,-0.201493861,0.024169766,4674.684,,,,,,,,,,,,
67,-0.628228333,2.671389566,-0.201493861,0.493882335,4719.715,,,,,,,,,,,,
34,1.29373615,0.660320529,-0.201493861,0.014959715,2857.014,,,,,,,,,,,,
87,1.463321252,-0.372889252,-0.201493861,0.60440294,725.04,,,,,,,,,,,,
39,-0.967398536,-0.606591464,-0.201493861,0.935964754,0,,,,,,,,,,,,
290,-0.910870169,2.234735433,-0.201493861,0.318891378,3243.24,,,,,,,,,,,,
144,0.615395744,1.890332172,-0.201493861,0.024169766,4674.684,,,,,,,,,,,,
57,-0.967398536,-0.385189368,-0.201493861,0.530722537,268.308,,,,,,,,,,,,
36,-0.910870169,2.234735433,-0.201493861,0.318891378,3243.24,,,,,,,,,,,,
36,-0.684756701,-0.422089718,-0.201493861,0.742553696,285.6,,,,,,,,,,,,
43,1.29373615,0.660320529,-0.201493861,0.014959715,2857.014,,,,,,,,,,,,
51,0.276225541,-0.557390998,-0.201493861,0.908334603,121.584,,,,,,,,,,,,
50,-0.910870169,-0.059236283,-0.201493861,1.046485358,835.71,,,,,,,,,,,,
214,-0.910870169,2.234735433,-0.201493861,0.318891378,3243.24,,,,,,,,,,,,
73,0.050112073,0.672620645,-0.201493861,1.267526567,3294.512,,,,,,,,,,,,
93,-0.232529763,0.063764882,-0.201493861,0.899124552,1359.666,,,,,,,,,,,,
98,-0.910870169,2.234735433,-0.201493861,0.318891378,3243.24,,,,,,,,,,,,
31,-1.193512005,1.189225536,-0.201493861,0.410991882,1781.2,,,,,,,,,,,,
447,1.802491455,0.531169306,-0.201493861,0.567562738,3766.23,,,,,,,,,,,,
111,-0.628228333,2.671389566,-0.201493861,0.493882335,4719.715,,,,,,,,,,,,
195,-0.232529763,1.20767571,-0.201493861,0.503092386,3147.06,,,,,,,,,,,,
81,-0.967398536,-0.385189368,-0.201493861,0.530722537,268.308,,,,,,,,,,,,
110,-0.967398536,-0.385189368,-0.201493861,0.530722537,268.308,,,,,,,,,,,,
41,0.050112073,0.906322858,-0.201493861,-0.132401091,2138.97,,,,,,,,,,,,
61,0.050112073,0.672620645,-0.201493861,1.267526567,3294.512,,,,,,,,,,,,
93,-0.232529763,0.063764882,-0.201493861,0.899124552,1359.666,,,,,,,,,,,,
69,3.215700634,0.051464765,-0.201493861,0.171530572,2402.578,,,,,,,,,,,,
130,1.067622682,4.393405867,-0.201493861,0.770183847,14955.135,,,,,,,,,,,,
68,-0.967398536,-0.385189368,-0.201493861,0.530722537,268.308,,,,,,,,,,,,
81,-0.967398536,-0.606591464,-0.201493861,0.935964754,0,,,,,,,,,,,,
367,0.050112073,0.672620645,-0.201493861,1.267526567,3294.512,,,,,,,,,,,,
69,-1.080455271,1.281476409,-0.201493861,-0.169241292,1500.309,,,,,,,,,,,,
265,-1.193512005,1.189225536,-0.201493861,0.410991882,1781.2,,,,,,,,,,,,
53,1.68943472,-0.31138867,-0.201493861,-1.062616179,306.432,,,,,,,,,,,,
31,0.89803758,0.832522159,-0.201493861,0.208370773,3220.776,,,,,,,,,,,,
94,-0.232529763,0.063764882,-0.201493861,0.899124552,1359.666,,,,,,,,,,,,
44,-0.684756701,-0.422089718,-0.201493861,0.742553696,285.6,,,,,,,,,,,,
50,-0.910870169,-0.059236283,-0.201493861,1.046485358,835.71,,,,,,,,,,,,
30,0.050112073,0.906322858,-0.201493861,-0.132401091,2138.97,,,,,,,,,,,,
54,1.68943472,-0.31138867,-0.201493861,-1.062616179,306.432,,,,,,,,,,,,
83,-0.402114865,-0.4835903,-0.201493861,0.549142638,202.02,,,,,,,,,,,,
41,0.389282276,-0.010035817,-0.201493861,0.807024048,1475.467,,,,,,,,,,,,
47,0.954565947,-0.606591464,-0.201493861,-0.049510637,0,,,,,,,,,,,,
66,1.68943472,-0.31138867,-0.201493861,-1.062616179,306.432,,,,,,,,,,,,
70,3.215700634,0.051464765,-0.201493861,0.171530572,2402.578,,,,,,,,,,,,
90,0.276225541,-0.557390998,-0.201493861,0.908334603,121.584,,,,,,,,,,,,
101,-0.232529763,0.063764882,-0.201493861,0.899124552,1359.666,,,,,,,,,,,,
105,-0.628228333,2.671389566,-0.201493861,0.493882335,4719.715,,,,,,,,,,,,
63,-0.684756701,-0.422089718,-0.201493861,0.742553696,285.6,,,,,,,,,,,,
99,-0.232529763,0.063764882,-0.201493861,0.899124552,1359.666,,,,,,,,,,,,
140,-0.910870169,2.234735433,-0.201493861,0.318891378,3243.24,,,,,,,,,,,,
56,1.406792885,-0.422089718,-0.201493861,0.245210975,481.38,,,,,,,,,,,,
41,-1.419625474,-0.4835903,-0.201493861,0.687293393,115.08,,,,,,,,,,,,
32,-1.419625474,-0.4835903,-0.201493861,0.687293393,115.08,,,,,,,,,,,,
41,-0.571699966,0.020714474,-0.201493861,0.585982839,965.736,,,,,,,,,,,,
54,-0.910870169,-0.059236283,-0.201493861,1.046485358,835.71,,,,,,,,,,,,
39,-0.910870169,2.234735433,-0.201493861,0.318891378,3243.24,,,,,,,,,,,,
200,0.276225541,0.703370936,-0.201493861,0.797813998,3106.818,,,,,,,,,,,,
92,-0.910870169,2.234735433,-0.201493861,0.318891378,3243.24,,,,,,,,,,,,
70,-0.684756701,-0.422089718,-0.201493861,0.742553696,285.6,,,,,,,,,,,,
87,-0.232529763,0.063764882,-0.201493861,0.899124552,1359.666,,,,,,,,,,,,
130,-0.232529763,1.20767571,-0.201493861,0.503092386,3147.06,,,,,,,,,,,,
33,0.050112073,0.906322858,-0.201493861,-0.132401091,2138.97,,,,,,,,,,,,
97,-0.628228333,2.671389566,-0.201493861,0.493882335,4719.715,,,,,,,,,,,,
52,0.050112073,0.672620645,-0.201493861,1.267526567,3294.512,,,,,,,,,,,,
34,-0.006416295,-0.495890416,-0.201493861,0.493882335,209.484,,,,,,,,,,,,
77,-0.628228333,2.671389566,-0.201493861,0.493882335,4719.715,,,,,,,,,,,,
36,1.915548189,-0.354439077,-0.201493861,0.668873293,892.16,,,,,,,,,,,,
30,-1.193512005,1.189225536,-0.201493861,0.410991882,1781.2,,,,,,,,,,,,
43,0.728452479,-0.606591464,-0.201493861,-0.335022199,0,,,,,,,,,,,,
68,-1.193512005,1.189225536,-0.201493861,0.410991882,1781.2,,,,,,,,,,,,
158,1.067622682,4.393405867,-0.201493861,0.770183847,14955.135,,,,,,,,,,,,
120,-1.306568739,-0.606591464,-0.201493861,0.226790874,0,,,,,,,,,,,,
40,0.050112073,0.906322858,-0.201493861,-0.132401091,2138.97,,,,,,,,,,,,
93,-0.232529763,0.063764882,-0.201493861,0.899124552,1359.666,,,,,,,,,,,,
66,-0.006416295,-0.495890416,-0.201493861,0.493882335,209.484,,,,,,,,,,,,
49,-0.910870169,2.234735433,-0.201493861,0.318891378,3243.24,,,,,,,,,,,,
39,-0.006416295,-0.495890416,-0.201493861,0.493882335,209.484,,,,,,,,,,,,
93,-0.232529763,0.063764882,-0.201493861,0.899124552,1359.666,,,,,,,,,,,,
90,0.050112073,0.672620645,-0.201493861,1.267526567,3294.512,,,,,,,,,,,,
181,1.124151049,-0.606591464,-0.201493861,-0.049510637,0,,,,,,,,,,,,
42,-0.571699966,0.020714474,-0.201493861,0.585982839,965.736,,,,,,,,,,,,
149,-1.193512005,1.189225536,-0.201493861,0.410991882,1781.2,,,,,,,,,,,,
125,-1.193512005,1.189225536,-0.201493861,0.410991882,1781.2,,,,,,,,,,,,
208,0.728452479,-0.606591464,-0.201493861,-0.335022199,0,,,,,,,,,,,,
78,-0.006416295,-0.495890416,-0.201493861,0.493882335,209.484,,,,,,,,,,,,
63,0.050112073,0.672620645,-0.201493861,1.267526567,3294.512,,,,,,,,,,,,
157,0.728452479,-0.606591464,-0.201493861,-0.335022199,0,,,,,,,,,,,,
62,0.050112073,0.906322858,-0.201493861,-0.132401091,2138.97,,,,,,,,,,,,
65,-0.967398536,-0.385189368,-0.201493861,0.530722537,268.308,,,,,,,,,,,,
59,-0.232529763,1.20767571,-0.201493861,0.503092386,3147.06,,,,,,,,,,,,
44,1.68943472,-0.31138867,-0.201493861,-1.062616179,306.432,,,,,,,,,,,,
146,1.802491455,0.531169306,-0.201493861,0.567562738,3766.23,,,,,,,,,,,,
67,1.011094314,-0.606591464,-0.201493861,-0.067930738,0,,,,,,,,,,,,
130,-0.232529763,1.20767571,-0.201493861,0.503092386,3147.06,,,,,,,,,,,,
77,0.728452479,-0.606591464,-0.201493861,-0.335022199,0,,,,,,,,,,,,
102,0.050112073,0.672620645,-0.201493861,1.267526567,3294.512,,,,,,,,,,,,
57,-1.193512005,1.189225536,-0.201493861,0.410991882,1781.2,,,,,,,,,,,,
67,0.050112073,0.906322858,-0.201493861,-0.132401091,2138.97,,,,,,,,,,,,
95,-0.232529763,0.063764882,-0.201493861,0.899124552,1359.666,,,,,,,,,,,,
213,-0.006416295,-0.495890416,-0.201493861,0.493882335,209.484,,,,,,,,,,,,
33,0.728452479,-0.606591464,-0.201493861,-0.335022199,0,,,,,,,,,,,,
51,1.915548189,-0.354439077,-0.201493861,0.668873293,892.16,,,,,,,,,,,,
38,-1.193512005,1.189225536,-0.201493861,0.410991882,1781.2,,,,,,,,,,,,
100,-0.006416295,-0.495890416,-0.201493861,0.493882335,209.484,,,,,,,,,,,,
99,1.406792885,-0.422089718,-0.201493861,0.245210975,481.38,,,,,,,,,,,,
30,-1.193512005,1.189225536,-0.201493861,0.410991882,1781.2,,,,,,,,,,,,
541,1.29373615,-0.606591464,-0.201493861,-1.154716683,0,,,,,,,,,,,,
155,-0.910870169,2.234735433,-0.201493861,0.318891378,3243.24,,,,,,,,,,,,
31,0.276225541,0.703370936,-0.201493861,0.797813998,3106.818,,,,,,,,,,,,
73,0.276225541,0.703370936,-0.201493861,0.797813998,3106.818,,,,,,,,,,,,
44,1.406792885,-0.422089718,-0.201493861,0.245210975,481.38,,,,,,,,,,,,
512,1.802491455,0.531169306,-0.201493861,0.567562738,3766.23,,,,,,,,,,,,
54,0.389282276,-0.010035817,-0.201493861,0.807024048,1475.467,,,,,,,,,,,,
93,0.050112073,0.672620645,-0.201493861,1.267526567,3294.512,,,,,,,,,,,,
30,0.050112073,0.906322858,-0.201493861,-0.132401091,2138.97,,,,,,,,,,,,
79,-0.967398536,-0.385189368,-0.201493861,0.530722537,268.308,,,,,,,,,,,,
234,1.067622682,4.393405867,-0.201493861,0.770183847,14955.135,,,,,,,,,,,,
35,-0.910870169,2.234735433,-0.201493861,0.318891378,3243.24,,,,,,,,,,,,
49,1.68943472,-0.31138867,-0.201493861,-1.062616179,306.432,,,,,,,,,,,,
32,0.050112073,0.906322858,-0.201493861,-0.132401091,2138.97,,,,,,,,,,,,
58,-0.910870169,0.438918433,-0.201493861,0.36494163,1218.9,,,,,,,,,,,,
34,0.276225541,-0.557390998,-0.201493861,0.908334603,121.584,,,,,,,,,,,,
55,-0.910870169,2.234735433,-0.201493861,0.318891378,3243.24,,,,,,,,,,,,
77,0.050112073,0.672620645,-0.201493861,1.267526567,3294.512,,,,,,,,,,,,
104,1.463321252,-0.372889252,-0.201493861,0.60440294,725.04,,,,,,,,,,,,
161,-0.571699966,-0.606591464,-0.201493861,0.991225056,0,,,,,,,,,,,,
30,-0.571699966,0.020714474,-0.201493861,0.585982839,965.736,,,,,,,,,,,,
34,-1.136983638,-0.606591464,-0.201493861,1.055695409,0,,,,,,,,,,,,
98,1.463321252,-0.372889252,-0.201493861,0.60440294,725.04,,,,,,,,,,,,
33,-0.910870169,-0.059236283,-0.201493861,1.046485358,835.71,,,,,,,,,,,,
52,-0.967398536,-0.385189368,-0.201493861,0.530722537,268.308,,,,,,,,,,,,
30,-0.910870169,-0.059236283,-0.201493861,1.046485358,835.71,,,,,,,,,,,,
43,0.389282276,-0.010035817,-0.201493861,0.807024048,1475.467,,,,,,,,,,,,
62,0.050112073,0.672620645,-0.201493861,1.267526567,3294.512,,,,,,,,,,,,
170,-0.628228333,2.671389566,-0.201493861,0.493882335,4719.715,,,,,,,,,,,,
38,0.615395744,1.890332172,-0.201493861,0.024169766,4674.684,,,,,,,,,,,,
85,0.276225541,-0.557390998,-0.201493861,0.908334603,121.584,,,,,,,,,,,,
67,-1.193512005,1.189225536,-0.201493861,0.410991882,1781.2,,,,,,,,,,,,
43,-0.232529763,1.20767571,-0.201493861,0.503092386,3147.06,,,,,,,,,,,,
65,0.276225541,-0.557390998,-0.201493861,0.908334603,121.584,,,,,,,,,,,,
50,0.276225541,-0.557390998,-0.201493861,0.908334603,121.584,,,,,,,,,,,,
31,0.389282276,-0.010035817,-0.201493861,0.807024048,1475.467,,,,,,,,,,,,
30,-0.684756701,-0.422089718,-0.201493861,0.742553696,285.6,,,,,,,,,,,,
334,0.050112073,0.672620645,-0.201493861,1.267526567,3294.512,,,,,,,,,,,,
90,-0.232529763,0.063764882,-0.201493861,0.899124552,1359.666,,,,,,,,,,,,
138,1.68943472,-0.606591464,-0.201493861,1.037275308,0,,,,,,,,,,,,
227,-1.080455271,1.281476409,-0.201493861,-0.169241292,1500.309,,,,,,,,,,,,
186,0.050112073,0.906322858,-0.201493861,-0.132401091,2138.97,,,,,,,,,,,,
91,-0.684756701,-0.422089718,-0.201493861,0.742553696,285.6,,,,,,,,,,,,
146,-0.176001396,-0.323688786,-0.201493861,0.014959715,397.578,,,,,,,,,,,,
35,-0.628228333,2.671389566,-0.201493861,0.493882335,4719.715,,,,,,,,,,,,
39,-1.419625474,-0.4835903,-0.201493861,0.687293393,115.08,,,,,,,,,,,,
72,-0.967398536,-0.385189368,-0.201493861,0.530722537,268.308,,,,,,,,,,,,
62,0.050112073,0.906322858,-0.201493861,-0.132401091,2138.97,,,,,,,,,,,,
176,-1.193512005,1.189225536,-0.201493861,0.410991882,1781.2,,,,,,,,,,,,
226,0.276225541,0.703370936,-0.201493861,0.797813998,3106.818,,,,,,,,,,,,
44,-0.232529763,1.20767571,-0.201493861,0.503092386,3147.06,,,,,,,,,,,,
40,0.728452479,-0.606591464,-0.201493861,-0.335022199,0,,,,,,,,,,,,
57,-1.136983638,-0.606591464,-0.201493861,1.055695409,0,,,,,,,,,,,,
74,1.915548189,-0.354439077,-0.201493861,0.668873293,892.16,,,,,,,,,,,,
58,0.276225541,-0.557390998,-0.201493861,0.908334603,121.584,,,,,,,,,,,,
147,-0.232529763,1.20767571,-0.201493861,0.503092386,3147.06,,,,,,,,,,,,
95,0.276225541,0.703370936,-0.201493861,0.797813998,3106.818,,,,,,,,,,,,
112,0.276225541,0.703370936,-0.201493861,0.797813998,3106.818,,,,,,,,,,,,
171,1.463321252,-0.372889252,-0.201493861,0.60440294,725.04,,,,,,,,,,,,
38,-0.571699966,0.020714474,-0.201493861,0.585982839,965.736,,,,,,,,,,,,
97,1.463321252,-0.372889252,-0.201493861,0.60440294,725.04,,,,,,,,,,,,
33,-0.515171599,-0.422089718,-0.201493861,0.503092386,281.94,,,,,,,,,,,,
49,0.389282276,-0.010035817,-0.201493861,0.807024048,1475.467,,,,,,,,,,,,
167,0.276225541,-0.557390998,-0.201493861,0.908334603,121.584,,,,,,,,,,,,
52,0.276225541,0.703370936,-0.201493861,0.797813998,3106.818,,,,,,,,,,,,
444,1.802491455,0.531169306,-0.201493861,0.567562738,3766.23,,,,,,,,,,,,
33,0.050112073,0.906322858,-0.201493861,-0.132401091,2138.97,,,,,,,,,,,,
36,-0.571699966,0.020714474,-0.201493861,0.585982839,965.736,,,,,,,,,,,,
104,-0.967398536,-0.385189368,-0.201493861,0.530722537,268.308,,,,,,,,,,,,
67,1.68943472,-0.31138867,-0.201493861,-1.062616179,306.432,,,,,,,,,,,,
96,-0.684756701,-0.422089718,-0.201493861,0.742553696,285.6,,,,,,,,,,,,
60,-0.967398536,-0.385189368,-0.201493861,0.530722537,268.308,,,,,,,,,,,,
85,3.215700634,0.051464765,-0.201493861,0.171530572,2402.578,,,,,,,,,,,,
53,-0.967398536,-0.606591464,-0.201493861,0.935964754,0,,,,,,,,,,,,
43,1.915548189,-0.354439077,-0.201493861,0.668873293,892.16,,,,,,,,,,,,
49,-0.402114865,-0.4835903,-0.201493861,0.549142638,202.02,,,,,,,,,,,,
34,-0.232529763,1.20767571,-0.201493861,0.503092386,3147.06,,,,,,,,,,,,
64,-0.910870169,2.234735433,-0.201493861,0.318891378,3243.24,,,,,,,,,,,,
154,0.728452479,-0.606591464,-0.201493861,-0.335022199,0,,,,,,,,,,,,
189,-0.006416295,-0.495890416,-0.201493861,0.493882335,209.484,,,,,,,,,,,,
46,0.615395744,1.890332172,-0.201493861,0.024169766,4674.684,,,,,,,,,,,,
56,1.067622682,4.393405867,-0.201493861,0.770183847,14955.135,,,,,,,,,,,,
849,-1.136983638,-0.514340591,-0.201493861,-0.077140788,74.49,,,,,,,,,,,,
330,-1.136983638,-0.606591464,-0.201493861,1.055695409,0,,,,,,,,,,,,
41,1.915548189,-0.354439077,-0.201493861,0.668873293,892.16,,,,,,,,,,,,
384,-1.193512005,1.189225536,-0.201493861,0.410991882,1781.2,,,,,,,,,,,,
77,1.067622682,4.393405867,-0.201493861,0.770183847,14955.135,,,,,,,,,,,,
290,0.276225541,0.703370936,-0.201493861,0.797813998,3106.818,,,,,,,,,,,,
85,-1.193512005,1.189225536,-0.201493861,0.410991882,1781.2,,,,,,,,,,,,
37,0.276225541,-0.557390998,-0.201493861,0.908334603,121.584,,,,,,,,,,,,
54,0.728452479,-0.606591464,-0.201493861,-0.335022199,0,,,,,,,,,,,,
82,1.406792885,-0.422089718,-0.201493861,0.245210975,481.38,,,,,,,,,,,,
99,0.276225541,-0.557390998,-0.201493861,0.908334603,121.584,,,,,,,,,,,,
35,1.067622682,4.393405867,-0.201493861,0.770183847,14955.135,,,,,,,,,,,,
79,1.067622682,4.393405867,-0.201493861,0.770183847,14955.135,,,,,,,,,,,,
31,0.276225541,0.703370936,-0.201493861,0.797813998,3106.818,,,,,,,,,,,,
144,1.915548189,-0.354439077,-0.201493861,0.668873293,892.16,,,,,,,,,,,,
44,1.406792885,-0.422089718,-0.201493861,0.245210975,481.38,,,,,,,,,,,,
150,-0.232529763,1.20767571,-0.201493861,0.503092386,3147.06,,,,,,,,,,,,
65,-0.910870169,2.234735433,-0.201493861,0.318891378,3243.24,,,,,,,,,,,,
141,-0.006416295,-0.495890416,-0.201493861,0.493882335,209.484,,,,,,,,,,,,
